CASEID;AGE1979;SAMPLE_SEX;SAMPLE_RACE;AFQT;ASVAB;HIGHESTGRADE;HEALTHLIMIT;INCOME;INDUSTRY;NUMJOBS;URBAN_RURAL;REGION;MARSTAT_COL;YR_ENT_LF;YR_EMP;YR_UNEMP;YR_OUT;AGE_ENT;UNEMP
8111.0;15.0;Female;Hispanic;54706.0;43.0;College;No;41000.0;Wholesale and Retail Trade;3.0;Urban;West;Never married;1985.0;12.0;1.0;0.0;21.0;1.0
8116.0;15.0;Male;Hispanic;5099.0;13.0;Less than high school;No;0.0;Professional and Related Services;1.0;Urban;West;Never married;1979.0;9.0;3.0;6.0;15.0;1.0
8117.0;15.0;Female;Hispanic;59060.0;48.0;High school;No;17000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1981.0;17.0;0.0;0.0;17.0;0.0
8124.0;20.0;Male;Black;9839.0;29.0;High school;No;23000.0;Wholesale and Retail Trade;2.0;Urban;West;Never married;1981.0;17.0;0.0;0.0;22.0;0.0
8127.0;21.0;Female;Black;16822.0;54.0;High school;No;1792.0;Personal Services;2.0;Urban;West;Other;1993.0;5.0;0.0;0.0;35.0;0.0
8128.0;19.0;Male;Black;4067.0;35.0;High school;No;7000.0;Business and Repair Services;3.0;Urban;West;Other;1979.0;16.0;2.0;0.0;19.0;1.0
8133.0;16.0;Female;Hispanic;79299.0;54.0;High school;No;0.0;Personal Services;0.0;Urban;West;Never married;1983.0;7.0;0.0;8.0;20.0;0.0
8135.0;21.0;Male;Non-Black, Non-Hispanic;90940.0;68.0;College;No;57124.0;Entertainment and Recreation Services;2.0;Urban;West;Never married;1981.0;10.0;0.0;0.0;23.0;0.0
8138.0;14.0;Male;Hispanic;54403.0;59.0;College;No;34500.0;Public Administration;2.0;Urban;West;Married, together;1981.0;14.0;1.0;2.0;16.0;1.0
8139.0;21.0;Male;Hispanic;56142.0;53.0;High school;No;0.0;Manufacturing;0.0;Urban;West;Other;1982.0;11.0;1.0;4.0;24.0;1.0
8140.0;17.0;Female;Hispanic;8727.0;61.0;Less than high school;No;0.0;Personal Services;0.0;Urban;West;Other;1992.0;6.0;0.0;0.0;30.0;0.0
8141.0;21.0;Female;Hispanic;4599.0;62.0;Less than high school;No;16000.0;Professional and Related Services;2.0;Urban;West;Married, together;1979.0;17.0;0.0;0.0;21.0;0.0
8142.0;17.0;Male;Hispanic;36433.0;17.0;High school;No;28000.0;Professional and Related Services;2.0;Urban;West;Married, together;1979.0;19.0;0.0;0.0;17.0;0.0
8148.0;16.0;Female;Hispanic;39196.0;55.0;High school;No;7500.0;Professional and Related Services;4.0;Urban;West;Married, together;1979.0;12.0;1.0;6.0;16.0;1.0
8153.0;15.0;Female;Hispanic;30847.0;66.0;College;No;30000.0;Professional and Related Services;2.0;Urban;West;Married, together;1980.0;12.0;0.0;4.0;16.0;0.0
8155.0;18.0;Male;Hispanic;19101.0;38.0;College;No;50000.0;Professional and Related Services;3.0;Urban;West;Never married;1982.0;15.0;0.0;1.0;21.0;0.0
8156.0;17.0;Male;Hispanic;33393.0;37.0;College;No;27000.0;Public Administration;2.0;Urban;West;Never married;1984.0;14.0;0.0;0.0;22.0;0.0
8158.0;19.0;Male;Black;24099.0;30.0;High school;Yes;32000.0;Wholesale and Retail Trade;1.0;Urban;West;Never married;1979.0;16.0;2.0;1.0;19.0;1.0
8159.0;20.0;Male;Hispanic;7676.0;30.0;High school;No;47000.0;Manufacturing;2.0;Urban;West;Other;1981.0;16.0;1.0;0.0;22.0;1.0
8162.0;19.0;Male;Hispanic;28291.0;55.0;High school;No;74283.0;Transportation, Communication, Public Utilities;2.0;Urban;West;Never married;1979.0;19.0;0.0;0.0;19.0;0.0
8163.0;14.0;Male;Hispanic;79749.0;51.0;College;No;10930.0;Wholesale and Retail Trade;2.0;Urban;West;Never married;1984.0;10.0;2.0;1.0;19.0;1.0
8168.0;18.0;Male;Hispanic;14081.0;48.0;High school;No;47000.0;Professional and Related Services;2.0;Urban;West;Married, together;1979.0;18.0;0.0;0.0;18.0;0.0
8169.0;21.0;Female;Hispanic;28073.0;46.0;High school;No;12000.0;Wholesale and Retail Trade;3.0;Urban;West;Married, together;1979.0;17.0;0.0;1.0;21.0;0.0
8173.0;21.0;Male;Hispanic;1335.0;27.0;High school;No;13000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;15.0;0.0;0.0;21.0;0.0
8175.0;16.0;Female;Hispanic;14763.0;49.0;Less than high school;No;24000.0;Wholesale and Retail Trade;2.0;Urban;West;Never married;1988.0;10.0;0.0;0.0;25.0;0.0
8176.0;15.0;Female;Hispanic;10003.0;56.0;College;No;23000.0;Professional and Related Services;2.0;Urban;West;Never married;1983.0;14.0;0.0;1.0;19.0;0.0
8177.0;18.0;Male;Hispanic;0.0;26.0;Less than high school;No;24000.0;Manufacturing;2.0;Urban;West;Married, together;1979.0;16.0;2.0;1.0;18.0;1.0
8178.0;16.0;Female;Hispanic;8061.0;22.0;Less than high school;No;7000.0;Manufacturing;2.0;Urban;West;Married, together;1981.0;13.0;2.0;2.0;18.0;1.0
8181.0;17.0;Female;Hispanic;17154.0;49.0;High school;No;19000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1981.0;17.0;0.0;0.0;19.0;0.0
8186.0;21.0;Male;Black;923.0;40.0;Less than high school;No;0.0;Business and Repair Services;2.0;Urban;West;Never married;1986.0;7.0;5.0;0.0;28.0;1.0
8190.0;20.0;Male;Hispanic;2330.0;23.0;Less than high school;No;47000.0;Manufacturing;2.0;Urban;West;Married, together;1979.0;18.0;1.0;0.0;20.0;1.0
8193.0;19.0;Female;Hispanic;53065.0;69.0;High school;No;0.0;Wholesale and Retail Trade;0.0;Urban;West;Married, together;1990.0;6.0;2.0;0.0;30.0;1.0
8194.0;22.0;Female;Hispanic;741.0;6.0;Less than high school;No;0.0;Manufacturing;0.0;Urban;West;Married, together;1979.0;10.0;0.0;9.0;22.0;0.0
8195.0;18.0;Female;Hispanic;10295.0;53.0;Less than high school;No;0.0;Personal Services;1.0;Urban;West;Married, together;1984.0;7.0;0.0;6.0;23.0;0.0
8197.0;21.0;Male;Hispanic;6793.0;32.0;Less than high school;Yes;15000.0;Transportation, Communication, Public Utilities;2.0;Urban;West;Other;1979.0;19.0;0.0;0.0;21.0;0.0
8200.0;19.0;Male;Hispanic;9733.0;24.0;Less than high school;No;5000.0;Wholesale and Retail Trade;3.0;Urban;West;Never married;1982.0;8.0;3.0;3.0;22.0;1.0
8203.0;21.0;Male;Hispanic;28366.0;44.0;College;No;57124.0;Business and Repair Services;2.0;Urban;West;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
8205.0;19.0;Male;Hispanic;5389.0;22.0;Less than high school;No;17000.0;Manufacturing;2.0;Urban;West;Married, together;1979.0;11.0;2.0;0.0;19.0;1.0
8206.0;20.0;Male;Hispanic;33437.0;49.0;High school;No;16500.0;Manufacturing;2.0;Urban;West;Married, together;1980.0;13.0;4.0;1.0;21.0;1.0
8208.0;15.0;Female;Black;51492.0;62.0;High school;No;28000.0;Wholesale and Retail Trade;2.0;Urban;West;Other;1987.0;11.0;0.0;0.0;23.0;0.0
8209.0;20.0;Male;Black;6570.0;33.0;High school;No;360.0;Professional and Related Services;1.0;Urban;West;Never married;1988.0;10.0;0.0;0.0;29.0;0.0
8211.0;19.0;Male;Hispanic;1611.0;31.0;Less than high school;No;10000.0;Manufacturing;3.0;Urban;West;Married, together;1979.0;17.0;1.0;0.0;19.0;1.0
8212.0;21.0;Female;Black;71745.0;55.0;College;No;28000.0;Professional and Related Services;2.0;Urban;West;Married, together;1979.0;18.0;0.0;0.0;21.0;0.0
8215.0;15.0;Female;Hispanic;52358.0;20.0;High school;No;24000.0;Wholesale and Retail Trade;2.0;Urban;West;Never married;1982.0;12.0;1.0;1.0;18.0;1.0
8217.0;19.0;Female;Hispanic;63738.0;30.0;College;No;22000.0;Wholesale and Retail Trade;3.0;Urban;West;Married, together;1981.0;15.0;1.0;1.0;21.0;1.0
8218.0;16.0;Female;Hispanic;58602.0;57.0;High school;No;19000.0;Personal Services;2.0;Urban;West;Other;1980.0;18.0;0.0;0.0;17.0;0.0
8219.0;15.0;Male;Hispanic;53782.0;55.0;College;No;23400.0;Personal Services;2.0;Urban;West;Other;1980.0;16.0;1.0;1.0;16.0;1.0
8221.0;19.0;Female;Non-Black, Non-Hispanic;47603.0;50.0;High school;No;0.0;Finance, Insurance, and Real Estate;0.0;Urban;West;Never married;1983.0;4.0;2.0;2.0;23.0;1.0
8223.0;21.0;Male;Non-Black, Non-Hispanic;39063.0;54.0;College;No;57124.0;Business and Repair Services;2.0;Urban;West;Married, together;1979.0;12.0;0.0;0.0;21.0;0.0
8224.0;21.0;Male;Black;26932.0;20.0;High school;No;35000.0;Manufacturing;3.0;Urban;West;Never married;1979.0;18.0;0.0;0.0;21.0;0.0
8226.0;19.0;Female;Hispanic;91372.0;59.0;College;No;74283.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;19.0;0.0;0.0;19.0;0.0
8227.0;17.0;Female;Hispanic;81523.0;52.0;College;No;20000.0;Wholesale and Retail Trade;3.0;Urban;West;Never married;1979.0;18.0;1.0;0.0;17.0;1.0
8228.0;15.0;Male;Hispanic;79300.0;47.0;High school;No;48000.0;Personal Services;3.0;Urban;West;Married, together;1979.0;19.0;0.0;0.0;15.0;0.0
8229.0;14.0;Male;Hispanic;38025.0;52.0;Less than high school;No;60000.0;Professional and Related Services;2.0;Urban;West;Married, together;1983.0;15.0;0.0;0.0;18.0;0.0
8231.0;18.0;Male;Hispanic;299.0;6.0;Less than high school;No;10700.0;Wholesale and Retail Trade;2.0;Urban;West;Never married;1979.0;16.0;0.0;0.0;18.0;0.0
8233.0;14.0;Male;Hispanic;8512.0;32.0;High school;No;20000.0;Professional and Related Services;2.0;Urban;West;Never married;1983.0;15.0;0.0;0.0;18.0;0.0
8236.0;19.0;Male;Hispanic;76108.0;39.0;College;No;36000.0;Manufacturing;2.0;Urban;West;Never married;1988.0;4.0;0.0;0.0;28.0;0.0
8237.0;18.0;Female;Hispanic;88227.0;54.0;College;No;51000.0;Wholesale and Retail Trade;3.0;Urban;West;Married, together;1982.0;12.0;1.0;3.0;21.0;1.0
8242.0;19.0;Male;Non-Black, Non-Hispanic;50324.0;53.0;High school;Yes;47000.0;Construction;2.0;Urban;West;Married, together;1979.0;11.0;1.0;0.0;19.0;1.0
8243.0;17.0;Female;Hispanic;51192.0;53.0;High school;No;18000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;18.0;0.0;1.0;17.0;0.0
8250.0;20.0;Male;Black;424.0;14.0;High school;No;200.0;Professional and Related Services;3.0;Urban;South;Never married;1979.0;11.0;6.0;2.0;20.0;1.0
8251.0;18.0;Female;Black;35833.0;49.0;College;No;17000.0;Professional and Related Services;2.0;Urban;West;Married, together;1981.0;17.0;0.0;0.0;20.0;0.0
8253.0;19.0;Male;Black;4440.0;36.0;High school;No;0.0;Personal Services;1.0;Urban;West;Never married;1979.0;4.0;11.0;4.0;19.0;1.0
8254.0;17.0;Female;Black;2512.0;49.0;High school;No;0.0;Professional and Related Services;1.0;Urban;West;Never married;1983.0;6.0;5.0;4.0;21.0;1.0
8257.0;20.0;Female;Hispanic;16264.0;55.0;College;No;5000.0;Professional and Related Services;1.0;Urban;West;Married, together;1980.0;13.0;0.0;5.0;21.0;0.0
8263.0;15.0;Male;Hispanic;77383.0;43.0;College;Yes;20000.0;Wholesale and Retail Trade;2.0;Urban;West;Never married;1986.0;11.0;1.0;0.0;22.0;1.0
8264.0;20.0;Female;Hispanic;5388.0;26.0;Less than high school;Yes;0.0;Business and Repair Services;1.0;Urban;West;Married, together;1993.0;5.0;0.0;0.0;34.0;0.0
8265.0;21.0;Female;Hispanic;6997.0;9.0;High school;No;18000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;17.0;2.0;0.0;21.0;1.0
8266.0;17.0;Female;Hispanic;6999.0;49.0;High school;No;24000.0;Wholesale and Retail Trade;4.0;Urban;West;Never married;1979.0;18.0;0.0;1.0;17.0;0.0
8268.0;15.0;Male;Hispanic;25331.0;15.0;College;No;26700.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1985.0;13.0;0.0;0.0;21.0;0.0
8270.0;16.0;Male;Hispanic;31231.0;15.0;College;No;40000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1980.0;15.0;2.0;1.0;17.0;1.0
8271.0;22.0;Female;Hispanic;25371.0;33.0;High school;No;16000.0;Professional and Related Services;4.0;Urban;West;Other;1979.0;17.0;2.0;0.0;22.0;1.0
8272.0;19.0;Male;Hispanic;26420.0;53.0;Less than high school;No;34000.0;Wholesale and Retail Trade;2.0;Urban;West;Other;1979.0;17.0;0.0;0.0;19.0;0.0
8275.0;20.0;Male;Hispanic;34679.0;46.0;Less than high school;No;34000.0;Manufacturing;2.0;Urban;West;Married, together;1981.0;17.0;0.0;0.0;22.0;0.0
8276.0;21.0;Female;Hispanic;29045.0;33.0;High school;No;6342.0;Manufacturing;2.0;Urban;West;Married, together;1983.0;15.0;0.0;0.0;25.0;0.0
8278.0;15.0;Male;Hispanic;5172.0;28.0;Less than high school;No;14000.0;Business and Repair Services;2.0;Urban;West;Married, together;1979.0;16.0;2.0;1.0;15.0;1.0
8282.0;20.0;Male;Hispanic;35843.0;45.0;Less than high school;No;16000.0;Business and Repair Services;2.0;Urban;West;Other;1983.0;15.0;0.0;0.0;24.0;0.0
8285.0;20.0;Male;Hispanic;25175.0;21.0;College;No;25000.0;Business and Repair Services;2.0;Urban;West;Married, together;1979.0;13.0;0.0;3.0;20.0;0.0
8286.0;22.0;Female;Hispanic;16944.0;46.0;High school;No;0.0;Personal Services;2.0;Urban;West;Married, together;1985.0;7.0;1.0;5.0;28.0;1.0
8287.0;21.0;Female;Hispanic;3695.0;56.0;Less than high school;No;0.0;Wholesale and Retail Trade;0.0;Urban;West;Married, together;1990.0;8.0;0.0;0.0;32.0;0.0
8290.0;18.0;Male;Hispanic;17772.0;33.0;High school;No;14000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;18.0;1.0;0.0;18.0;1.0
8292.0;20.0;Male;Hispanic;102.0;0.0;Less than high school;No;23970.0;Manufacturing;2.0;Urban;West;Never married;1983.0;13.0;2.0;0.0;24.0;1.0
8294.0;14.0;Female;Hispanic;16176.0;53.0;High school;No;28000.0;Public Administration;2.0;Urban;West;Other;1984.0;12.0;1.0;1.0;19.0;1.0
8295.0;14.0;Male;Hispanic;16769.0;28.0;Less than high school;No;22000.0;Professional and Related Services;3.0;Urban;West;Married, together;1982.0;14.0;2.0;0.0;17.0;1.0
8296.0;15.0;Female;Hispanic;4115.0;10.0;Less than high school;No;0.0;Wholesale and Retail Trade;0.0;Urban;West;Married, together;1980.0;9.0;0.0;9.0;16.0;0.0
8300.0;17.0;Male;Hispanic;88647.0;48.0;College;No;30000.0;Business and Repair Services;2.0;Urban;West;Never married;1980.0;15.0;3.0;0.0;18.0;1.0
8301.0;16.0;Male;Hispanic;17504.0;31.0;High school;No;0.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;19.0;0.0;0.0;16.0;0.0
8303.0;16.0;Female;Hispanic;55392.0;47.0;College;No;15235.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Never married;1983.0;15.0;0.0;0.0;20.0;0.0
8304.0;19.0;Male;Hispanic;58643.0;56.0;High school;No;28000.0;Manufacturing;2.0;Urban;West;Married, together;1979.0;19.0;0.0;0.0;19.0;0.0
8306.0;17.0;Female;Hispanic;11151.0;2.0;High school;No;7000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;West;Never married;1981.0;8.0;4.0;3.0;19.0;1.0
8313.0;21.0;Female;Non-Black, Non-Hispanic;20087.0;50.0;Less than high school;No;4500.0;Professional and Related Services;2.0;Urban;West;Other;1980.0;10.0;0.0;1.0;22.0;0.0
8314.0;17.0;Male;Hispanic;19035.0;43.0;High school;No;18700.0;Finance, Insurance, and Real Estate;2.0;Urban;West;Never married;1981.0;14.0;2.0;1.0;19.0;1.0
8315.0;16.0;Female;Hispanic;31291.0;50.0;High school;No;1600.0;Wholesale and Retail Trade;2.0;Urban;West;Other;1981.0;17.0;0.0;0.0;18.0;0.0
8316.0;16.0;Male;Hispanic;60048.0;51.0;College;No;13000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;West;Never married;1979.0;15.0;4.0;0.0;16.0;1.0
8317.0;15.0;Female;Hispanic;45237.0;42.0;Less than high school;No;14000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;West;Married, together;1981.0;17.0;0.0;0.0;17.0;0.0
8318.0;18.0;Male;Hispanic;35047.0;51.0;College;No;40000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Rural;West;Married, together;1979.0;15.0;2.0;1.0;18.0;1.0
8319.0;18.0;Female;Hispanic;45108.0;54.0;High school;No;16000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;West;Other;1981.0;17.0;0.0;0.0;20.0;0.0
8322.0;20.0;Male;Hispanic;5947.0;29.0;Less than high school;No;10600.0;Professional and Related Services;2.0;Urban;West;Never married;1982.0;12.0;2.0;2.0;23.0;1.0
8324.0;20.0;Female;Non-Black, Non-Hispanic;43726.0;49.0;Less than high school;No;16000.0;Wholesale and Retail Trade;4.0;Rural;West;Other;1987.0;4.0;0.0;0.0;28.0;0.0
8327.0;21.0;Male;Hispanic;4145.0;19.0;High school;No;18000.0;Construction;2.0;Urban;West;Married, together;1982.0;14.0;2.0;0.0;24.0;1.0
8328.0;17.0;Male;Hispanic;26069.0;7.0;High school;No;13000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;West;Never married;1988.0;8.0;1.0;1.0;26.0;1.0
8330.0;15.0;Female;Hispanic;9043.0;36.0;High school;No;0.0;Agriculture, Forestry, Fishing, and Hunting;0.0;Urban;West;Married, together;1988.0;3.0;1.0;6.0;24.0;1.0
8331.0;15.0;Male;Hispanic;9937.0;19.0;Less than high school;No;18000.0;Business and Repair Services;2.0;Urban;West;Married, together;1979.0;13.0;3.0;3.0;15.0;1.0
8333.0;15.0;Male;Hispanic;43342.0;33.0;Less than high school;No;1000.0;Agriculture, Forestry, Fishing, and Hunting;1.0;Rural;West;Married, together;1982.0;9.0;5.0;2.0;18.0;1.0
8334.0;15.0;Female;Hispanic;15368.0;52.0;High school;No;5600.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1983.0;13.0;2.0;0.0;19.0;1.0
8335.0;19.0;Female;Non-Black, Non-Hispanic;23293.0;63.0;High school;No;1500.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;5.0;1.0;6.0;19.0;1.0
8336.0;20.0;Female;Hispanic;34381.0;66.0;College;No;9000.0;Wholesale and Retail Trade;2.0;Rural;West;Married, together;1979.0;14.0;0.0;3.0;20.0;0.0
8337.0;16.0;Female;Hispanic;27526.0;40.0;High school;No;6560.0;Personal Services;3.0;Urban;West;Married, together;1985.0;9.0;1.0;3.0;22.0;1.0
8339.0;15.0;Male;Hispanic;51835.0;67.0;High school;No;15000.0;Wholesale and Retail Trade;3.0;Rural;West;Married, together;1984.0;13.0;1.0;0.0;20.0;1.0
8345.0;15.0;Female;Hispanic;13128.0;25.0;High school;No;6400.0;Professional and Related Services;2.0;Rural;West;Married, together;1991.0;5.0;1.0;1.0;27.0;1.0
8346.0;14.0;Female;Hispanic;40182.0;40.0;College;No;15000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;16.0;1.0;2.0;14.0;1.0
8348.0;15.0;Male;Hispanic;32644.0;56.0;High school;Yes;17700.0;Professional and Related Services;2.0;Rural;West;Married, together;1980.0;15.0;3.0;0.0;16.0;1.0
8349.0;20.0;Female;Hispanic;12684.0;62.0;Less than high school;No;500.0;Professional and Related Services;2.0;Rural;West;Married, together;1979.0;8.0;1.0;9.0;20.0;1.0
8351.0;17.0;Female;Hispanic;34542.0;56.0;High school;No;11000.0;Professional and Related Services;2.0;Rural;West;Married, together;1979.0;14.0;2.0;2.0;17.0;1.0
8354.0;21.0;Female;Black;8765.0;19.0;High school;No;0.0;Finance, Insurance, and Real Estate;0.0;Rural;West;Married, together;1979.0;9.0;5.0;5.0;21.0;1.0
8355.0;17.0;Male;Hispanic;32758.0;32.0;Less than high school;No;27300.0;Construction;3.0;Rural;West;Married, together;1979.0;15.0;3.0;0.0;17.0;1.0
8357.0;14.0;Female;Hispanic;13499.0;34.0;High school;No;5600.0;Wholesale and Retail Trade;2.0;Rural;West;Other;1981.0;8.0;0.0;9.0;16.0;0.0
8360.0;15.0;Male;Hispanic;31519.0;50.0;Less than high school;No;5000.0;Entertainment and Recreation Services;2.0;Rural;West;Other;1983.0;11.0;1.0;2.0;19.0;1.0
8361.0;20.0;Male;Hispanic;52383.0;52.0;College;No;33500.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;18.0;0.0;1.0;20.0;0.0
8363.0;19.0;Female;Non-Black, Non-Hispanic;84682.0;34.0;High school;No;1500.0;Professional and Related Services;2.0;Rural;West;Married, together;1979.0;11.0;1.0;0.0;19.0;1.0
8364.0;19.0;Male;Hispanic;11259.0;36.0;Less than high school;No;16500.0;Transportation, Communication, Public Utilities;2.0;Urban;West;Married, together;1979.0;17.0;0.0;1.0;19.0;0.0
8367.0;17.0;Female;Hispanic;14090.0;42.0;Less than high school;No;0.0;Manufacturing;0.0;Rural;West;Never married;1984.0;5.0;2.0;5.0;22.0;1.0
8368.0;19.0;Male;Hispanic;48994.0;43.0;High school;No;18000.0;Wholesale and Retail Trade;2.0;Rural;West;Married, together;1979.0;17.0;1.0;0.0;19.0;1.0
8370.0;20.0;Male;Non-Black, Non-Hispanic;27633.0;35.0;High school;No;10000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;12.0;0.0;0.0;20.0;0.0
8374.0;16.0;Female;Hispanic;43846.0;50.0;High school;Yes;9500.0;Professional and Related Services;2.0;Rural;West;Married, together;1992.0;5.0;1.0;0.0;29.0;1.0
8375.0;22.0;Female;Hispanic;25098.0;44.0;High school;Yes;0.0;Personal Services;0.0;Urban;West;Never married;1981.0;6.0;2.0;9.0;24.0;1.0
8379.0;17.0;Male;Hispanic;50214.0;50.0;College;No;33000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;West;Married, together;1986.0;12.0;0.0;0.0;24.0;0.0
8380.0;15.0;Male;Hispanic;15790.0;24.0;College;No;18900.0;Agriculture, Forestry, Fishing, and Hunting;5.0;Urban;West;Married, together;1982.0;13.0;1.0;0.0;18.0;1.0
8381.0;17.0;Male;Hispanic;60232.0;29.0;High school;No;30000.0;Personal Services;2.0;Urban;West;Married, together;1979.0;19.0;0.0;0.0;17.0;0.0
8382.0;15.0;Male;Hispanic;38513.0;13.0;College;No;12000.0;Wholesale and Retail Trade;2.0;Urban;West;Never married;1980.0;18.0;0.0;0.0;16.0;0.0
8384.0;17.0;Male;Black;2995.0;16.0;High school;No;22000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;West;Married, together;1981.0;17.0;0.0;0.0;19.0;0.0
8385.0;18.0;Female;Black;14942.0;41.0;Less than high school;No;12300.0;Personal Services;3.0;Urban;West;Married, together;1982.0;11.0;0.0;5.0;21.0;0.0
8386.0;21.0;Male;Hispanic;70056.0;52.0;High school;No;24000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;West;Never married;1982.0;13.0;1.0;1.0;24.0;1.0
8387.0;15.0;Female;Hispanic;20198.0;24.0;College;No;12000.0;Wholesale and Retail Trade;2.0;Urban;West;Other;1980.0;14.0;1.0;1.0;16.0;1.0
8389.0;19.0;Female;Hispanic;13984.0;54.0;High school;No;14700.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Married, together;1979.0;16.0;0.0;3.0;19.0;0.0
8390.0;16.0;Male;Hispanic;32505.0;52.0;College;No;32000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;West;Married, together;1980.0;17.0;0.0;0.0;17.0;0.0
8391.0;21.0;Female;Hispanic;28111.0;65.0;High school;No;24000.0;Wholesale and Retail Trade;2.0;Urban;West;Other;1979.0;19.0;0.0;0.0;21.0;0.0
8392.0;18.0;Male;Hispanic;76373.0;49.0;College;No;22500.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;16.0;1.0;2.0;18.0;1.0
8393.0;16.0;Female;Hispanic;6147.0;49.0;Less than high school;No;12000.0;Public Administration;1.0;Urban;West;Married, together;1988.0;7.0;0.0;3.0;25.0;0.0
8396.0;17.0;Male;Hispanic;32684.0;41.0;High school;No;16000.0;Public Administration;2.0;Urban;West;Married, together;1979.0;17.0;0.0;0.0;17.0;0.0
8398.0;14.0;Female;Hispanic;31179.0;43.0;High school;No;1700.0;Professional and Related Services;1.0;Urban;West;Married, together;1998.0;2.0;0.0;0.0;33.0;0.0
8399.0;17.0;Female;Hispanic;15769.0;58.0;College;No;12000.0;Professional and Related Services;2.0;Urban;West;Married, together;1980.0;18.0;0.0;0.0;18.0;0.0
